,fishing_values_vec,r_value_vec,omega_value_vec,dispersal_value_vec,disturbance_prob_vec,disturbance_size_vec,disturbance_magnitude_vec,objective_vec,optimal_spacing,mean_objective_value
8.86,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,84
8.87,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,83
8.88,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,84
8.89,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,82
8.90,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,91
8.91,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,84
8.92,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,89
8.93,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,82
8.94,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,78
8.95,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,81
8.96,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,81
8.97,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,80
8.98,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,76
8.99,1,3,1.2,0.7,0.0175,2,0.9,persistence,0,83
9,1,3,1.2,0.7,0.02,2,0.9,persistence,0,74
9.1,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.2,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.3,1,3,1.2,0.7,0.02,2,0.9,persistence,0,66
9.4,1,3,1.2,0.7,0.02,2,0.9,persistence,0,76
9.5,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.6,1,3,1.2,0.7,0.02,2,0.9,persistence,0,71
9.7,1,3,1.2,0.7,0.02,2,0.9,persistence,0,69
9.8,1,3,1.2,0.7,0.02,2,0.9,persistence,0,76
9.9,1,3,1.2,0.7,0.02,2,0.9,persistence,0,69
9.10,1,3,1.2,0.7,0.02,2,0.9,persistence,0,75
9.11,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.12,1,3,1.2,0.7,0.02,2,0.9,persistence,0,76
9.13,1,3,1.2,0.7,0.02,2,0.9,persistence,0,78
9.14,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.15,1,3,1.2,0.7,0.02,2,0.9,persistence,0,66
9.16,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.17,1,3,1.2,0.7,0.02,2,0.9,persistence,0,69
9.18,1,3,1.2,0.7,0.02,2,0.9,persistence,0,70
9.19,1,3,1.2,0.7,0.02,2,0.9,persistence,0,70
9.20,1,3,1.2,0.7,0.02,2,0.9,persistence,0,68
9.21,1,3,1.2,0.7,0.02,2,0.9,persistence,0,76
9.22,1,3,1.2,0.7,0.02,2,0.9,persistence,0,78
9.23,1,3,1.2,0.7,0.02,2,0.9,persistence,0,77
9.24,1,3,1.2,0.7,0.02,2,0.9,persistence,0,80
9.25,1,3,1.2,0.7,0.02,2,0.9,persistence,0,74
9.26,1,3,1.2,0.7,0.02,2,0.9,persistence,0,78
9.27,1,3,1.2,0.7,0.02,2,0.9,persistence,0,78
9.28,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.29,1,3,1.2,0.7,0.02,2,0.9,persistence,0,75
9.30,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.31,1,3,1.2,0.7,0.02,2,0.9,persistence,0,80
9.32,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.33,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.34,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.35,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.36,1,3,1.2,0.7,0.02,2,0.9,persistence,0,75
9.37,1,3,1.2,0.7,0.02,2,0.9,persistence,0,69
9.38,1,3,1.2,0.7,0.02,2,0.9,persistence,0,71
9.39,1,3,1.2,0.7,0.02,2,0.9,persistence,0,79
9.40,1,3,1.2,0.7,0.02,2,0.9,persistence,0,77
9.41,1,3,1.2,0.7,0.02,2,0.9,persistence,0,74
9.42,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.43,1,3,1.2,0.7,0.02,2,0.9,persistence,0,76
9.44,1,3,1.2,0.7,0.02,2,0.9,persistence,0,78
9.45,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.46,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.47,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.48,1,3,1.2,0.7,0.02,2,0.9,persistence,0,75
9.49,1,3,1.2,0.7,0.02,2,0.9,persistence,0,76
9.50,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.51,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.52,1,3,1.2,0.7,0.02,2,0.9,persistence,0,74
9.53,1,3,1.2,0.7,0.02,2,0.9,persistence,0,76
9.54,1,3,1.2,0.7,0.02,2,0.9,persistence,0,78
9.55,1,3,1.2,0.7,0.02,2,0.9,persistence,0,71
9.56,1,3,1.2,0.7,0.02,2,0.9,persistence,0,70
9.57,1,3,1.2,0.7,0.02,2,0.9,persistence,0,71
9.58,1,3,1.2,0.7,0.02,2,0.9,persistence,0,70
9.59,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.60,1,3,1.2,0.7,0.02,2,0.9,persistence,0,77
9.61,1,3,1.2,0.7,0.02,2,0.9,persistence,0,74
9.62,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.63,1,3,1.2,0.7,0.02,2,0.9,persistence,0,74
9.64,1,3,1.2,0.7,0.02,2,0.9,persistence,0,75
9.65,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.66,1,3,1.2,0.7,0.02,2,0.9,persistence,0,78
9.67,1,3,1.2,0.7,0.02,2,0.9,persistence,0,66
9.68,1,3,1.2,0.7,0.02,2,0.9,persistence,0,74
9.69,1,3,1.2,0.7,0.02,2,0.9,persistence,0,78
9.70,1,3,1.2,0.7,0.02,2,0.9,persistence,0,75
9.71,1,3,1.2,0.7,0.02,2,0.9,persistence,0,75
9.72,1,3,1.2,0.7,0.02,2,0.9,persistence,0,77
9.73,1,3,1.2,0.7,0.02,2,0.9,persistence,0,74
9.74,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.75,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.76,1,3,1.2,0.7,0.02,2,0.9,persistence,0,78
9.77,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.78,1,3,1.2,0.7,0.02,2,0.9,persistence,0,80
9.79,1,3,1.2,0.7,0.02,2,0.9,persistence,0,73
9.80,1,3,1.2,0.7,0.02,2,0.9,persistence,0,69
9.81,1,3,1.2,0.7,0.02,2,0.9,persistence,0,77
9.82,1,3,1.2,0.7,0.02,2,0.9,persistence,0,75
9.83,1,3,1.2,0.7,0.02,2,0.9,persistence,0,67
9.84,1,3,1.2,0.7,0.02,2,0.9,persistence,0,74
9.85,1,3,1.2,0.7,0.02,2,0.9,persistence,0,83
9.86,1,3,1.2,0.7,0.02,2,0.9,persistence,0,75
9.87,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.88,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.89,1,3,1.2,0.7,0.02,2,0.9,persistence,0,70
9.90,1,3,1.2,0.7,0.02,2,0.9,persistence,0,75
9.91,1,3,1.2,0.7,0.02,2,0.9,persistence,0,78
9.92,1,3,1.2,0.7,0.02,2,0.9,persistence,0,79
9.93,1,3,1.2,0.7,0.02,2,0.9,persistence,0,72
9.94,1,3,1.2,0.7,0.02,2,0.9,persistence,0,79
9.95,1,3,1.2,0.7,0.02,2,0.9,persistence,0,67
9.96,1,3,1.2,0.7,0.02,2,0.9,persistence,0,68
9.97,1,3,1.2,0.7,0.02,2,0.9,persistence,0,70
9.98,1,3,1.2,0.7,0.02,2,0.9,persistence,0,70
9.99,1,3,1.2,0.7,0.02,2,0.9,persistence,0,71
10,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.1,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,59
10.2,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,75
10.3,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,57
10.4,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,64
10.5,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.6,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,60
10.7,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.8,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,56
10.9,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,63
10.10,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,64
10.11,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,60
10.12,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,60
10.13,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,61
10.14,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,68
10.15,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,63
10.16,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.17,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,63
10.18,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.19,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.20,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.21,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.22,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,64
10.23,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,67
10.24,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,63
10.25,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.26,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,70
10.27,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,60
10.28,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,64
10.29,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.30,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,71
10.31,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.32,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,64
10.33,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,69
10.34,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.35,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,64
10.36,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,68
10.37,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,60
10.38,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,64
10.39,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,63
10.40,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,61
10.41,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,62
10.42,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,68
10.43,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,69
10.44,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.45,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.46,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.47,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,71
10.48,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,63
10.49,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.50,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.51,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.52,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.53,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,62
10.54,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.55,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,67
10.56,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,69
10.57,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.58,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.59,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,71
10.60,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.61,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,64
10.62,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,74
10.63,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,69
10.64,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,70
10.65,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.66,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,63
10.67,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.68,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,64
10.69,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.70,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,62
10.71,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.72,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,64
10.73,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,69
10.74,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,68
10.75,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,63
10.76,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,71
10.77,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.78,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,61
10.79,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.80,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.81,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,64
10.82,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,59
10.83,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,67
10.84,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,57
10.85,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.86,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,58
10.87,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,63
10.88,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.89,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,62
10.90,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,67
10.91,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,68
10.92,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,69
10.93,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,71
10.94,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,62
10.95,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,68
10.96,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
10.97,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.98,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,65
10.99,1,3,1.2,0.7,0.0225,2,0.9,persistence,0,66
11,1,3,1.2,0.7,0.025,2,0.9,persistence,0,53
11.1,1,3,1.2,0.7,0.025,2,0.9,persistence,0,63
11.2,1,3,1.2,0.7,0.025,2,0.9,persistence,0,55
11.3,1,3,1.2,0.7,0.025,2,0.9,persistence,0,57
11.4,1,3,1.2,0.7,0.025,2,0.9,persistence,0,59
11.5,1,3,1.2,0.7,0.025,2,0.9,persistence,0,54
11.6,1,3,1.2,0.7,0.025,2,0.9,persistence,0,57
11.7,1,3,1.2,0.7,0.025,2,0.9,persistence,0,48
11.8,1,3,1.2,0.7,0.025,2,0.9,persistence,0,52
11.9,1,3,1.2,0.7,0.025,2,0.9,persistence,0,64
11.10,1,3,1.2,0.7,0.025,2,0.9,persistence,0,55
11.11,1,3,1.2,0.7,0.025,2,0.9,persistence,0,50
11.12,1,3,1.2,0.7,0.025,2,0.9,persistence,0,49
11.13,1,3,1.2,0.7,0.025,2,0.9,persistence,0,56
11.14,1,3,1.2,0.7,0.025,2,0.9,persistence,0,51
11.15,1,3,1.2,0.7,0.025,2,0.9,persistence,0,53
11.16,1,3,1.2,0.7,0.025,2,0.9,persistence,0,51
11.17,1,3,1.2,0.7,0.025,2,0.9,persistence,0,60
11.18,1,3,1.2,0.7,0.025,2,0.9,persistence,0,52
11.19,1,3,1.2,0.7,0.025,2,0.9,persistence,0,58
11.20,1,3,1.2,0.7,0.025,2,0.9,persistence,0,47
11.21,1,3,1.2,0.7,0.025,2,0.9,persistence,0,59
11.22,1,3,1.2,0.7,0.025,2,0.9,persistence,0,59
11.23,1,3,1.2,0.7,0.025,2,0.9,persistence,0,53
11.24,1,3,1.2,0.7,0.025,2,0.9,persistence,0,55
11.25,1,3,1.2,0.7,0.025,2,0.9,persistence,0,58
11.26,1,3,1.2,0.7,0.025,2,0.9,persistence,0,52
11.27,1,3,1.2,0.7,0.025,2,0.9,persistence,0,60
11.28,1,3,1.2,0.7,0.025,2,0.9,persistence,0,58
11.29,1,3,1.2,0.7,0.025,2,0.9,persistence,0,54
11.30,1,3,1.2,0.7,0.025,2,0.9,persistence,0,53
11.31,1,3,1.2,0.7,0.025,2,0.9,persistence,0,56
11.32,1,3,1.2,0.7,0.025,2,0.9,persistence,0,52
11.33,1,3,1.2,0.7,0.025,2,0.9,persistence,0,58
11.34,1,3,1.2,0.7,0.025,2,0.9,persistence,0,48
11.35,1,3,1.2,0.7,0.025,2,0.9,persistence,0,51
11.36,1,3,1.2,0.7,0.025,2,0.9,persistence,0,57
11.37,1,3,1.2,0.7,0.025,2,0.9,persistence,0,53
11.38,1,3,1.2,0.7,0.025,2,0.9,persistence,0,51
11.39,1,3,1.2,0.7,0.025,2,0.9,persistence,0,51
11.40,1,3,1.2,0.7,0.025,2,0.9,persistence,0,61
11.41,1,3,1.2,0.7,0.025,2,0.9,persistence,0,54
11.42,1,3,1.2,0.7,0.025,2,0.9,persistence,0,62
11.43,1,3,1.2,0.7,0.025,2,0.9,persistence,0,56
11.44,1,3,1.2,0.7,0.025,2,0.9,persistence,0,56
11.45,1,3,1.2,0.7,0.025,2,0.9,persistence,0,53
11.46,1,3,1.2,0.7,0.025,2,0.9,persistence,0,51
11.47,1,3,1.2,0.7,0.025,2,0.9,persistence,0,55
11.48,1,3,1.2,0.7,0.025,2,0.9,persistence,0,52
11.49,1,3,1.2,0.7,0.025,2,0.9,persistence,0,46
11.50,1,3,1.2,0.7,0.025,2,0.9,persistence,0,59
11.51,1,3,1.2,0.7,0.025,2,0.9,persistence,0,52
11.52,1,3,1.2,0.7,0.025,2,0.9,persistence,0,55
11.53,1,3,1.2,0.7,0.025,2,0.9,persistence,0,57
11.54,1,3,1.2,0.7,0.025,2,0.9,persistence,0,56
11.55,1,3,1.2,0.7,0.025,2,0.9,persistence,0,55
11.56,1,3,1.2,0.7,0.025,2,0.9,persistence,0,56
11.57,1,3,1.2,0.7,0.025,2,0.9,persistence,0,56
11.58,1,3,1.2,0.7,0.025,2,0.9,persistence,0,52
11.59,1,3,1.2,0.7,0.025,2,0.9,persistence,0,53
11.60,1,3,1.2,0.7,0.025,2,0.9,persistence,0,58
11.61,1,3,1.2,0.7,0.025,2,0.9,persistence,0,51
11.62,1,3,1.2,0.7,0.025,2,0.9,persistence,0,54
11.63,1,3,1.2,0.7,0.025,2,0.9,persistence,0,51
11.64,1,3,1.2,0.7,0.025,2,0.9,persistence,0,57
11.65,1,3,1.2,0.7,0.025,2,0.9,persistence,0,57
11.66,1,3,1.2,0.7,0.025,2,0.9,persistence,0,57
11.67,1,3,1.2,0.7,0.025,2,0.9,persistence,0,62
11.68,1,3,1.2,0.7,0.025,2,0.9,persistence,0,49
11.69,1,3,1.2,0.7,0.025,2,0.9,persistence,0,57
11.70,1,3,1.2,0.7,0.025,2,0.9,persistence,0,58
11.71,1,3,1.2,0.7,0.025,2,0.9,persistence,0,56
11.72,1,3,1.2,0.7,0.025,2,0.9,persistence,0,56
11.73,1,3,1.2,0.7,0.025,2,0.9,persistence,0,55
11.74,1,3,1.2,0.7,0.025,2,0.9,persistence,0,54
11.75,1,3,1.2,0.7,0.025,2,0.9,persistence,0,51
11.76,1,3,1.2,0.7,0.025,2,0.9,persistence,0,54
11.77,1,3,1.2,0.7,0.025,2,0.9,persistence,0,55
11.78,1,3,1.2,0.7,0.025,2,0.9,persistence,0,63
11.79,1,3,1.2,0.7,0.025,2,0.9,persistence,0,51
11.80,1,3,1.2,0.7,0.025,2,0.9,persistence,0,59
11.81,1,3,1.2,0.7,0.025,2,0.9,persistence,0,57
11.82,1,3,1.2,0.7,0.025,2,0.9,persistence,0,50
11.83,1,3,1.2,0.7,0.025,2,0.9,persistence,0,60
11.84,1,3,1.2,0.7,0.025,2,0.9,persistence,0,56
11.85,1,3,1.2,0.7,0.025,2,0.9,persistence,0,54
11.86,1,3,1.2,0.7,0.025,2,0.9,persistence,0,59
11.87,1,3,1.2,0.7,0.025,2,0.9,persistence,0,55
11.88,1,3,1.2,0.7,0.025,2,0.9,persistence,0,50
11.89,1,3,1.2,0.7,0.025,2,0.9,persistence,0,48
11.90,1,3,1.2,0.7,0.025,2,0.9,persistence,0,59
11.91,1,3,1.2,0.7,0.025,2,0.9,persistence,0,51
11.92,1,3,1.2,0.7,0.025,2,0.9,persistence,0,60
11.93,1,3,1.2,0.7,0.025,2,0.9,persistence,0,57
11.94,1,3,1.2,0.7,0.025,2,0.9,persistence,0,57
11.95,1,3,1.2,0.7,0.025,2,0.9,persistence,0,55
11.96,1,3,1.2,0.7,0.025,2,0.9,persistence,0,52
11.97,1,3,1.2,0.7,0.025,2,0.9,persistence,0,52
11.98,1,3,1.2,0.7,0.025,2,0.9,persistence,0,51
11.99,1,3,1.2,0.7,0.025,2,0.9,persistence,0,53
12,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.1,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,42
12.2,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,42
12.3,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,44
12.4,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,50
12.5,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,42
12.6,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,47
12.7,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,49
12.8,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,49
12.9,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.10,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,41
12.11,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,41
12.12,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,48
12.13,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,53
12.14,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.15,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,40
12.16,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.17,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,43
12.18,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,44
12.19,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,56
12.20,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,41
12.21,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,42
12.22,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,52
12.23,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,49
12.24,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,44
12.25,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,41
12.26,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,45
12.27,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,49
12.28,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.29,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,44
12.30,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,42
12.31,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.32,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,48
12.33,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,44
12.34,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,50
12.35,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,37
12.36,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,38
12.37,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,53
12.38,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.39,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,49
12.40,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,49
12.41,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,51
12.42,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,43
12.43,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,39
12.44,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,48
12.45,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,44
12.46,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.47,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,47
12.48,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,43
12.49,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,50
12.50,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,45
12.51,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,51
12.52,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,51
12.53,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.54,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,50
12.55,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,43
12.56,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,51
12.57,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.58,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,47
12.59,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,38
12.60,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.61,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,47
12.62,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,39
12.63,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,51
12.64,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,43
12.65,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,47
12.66,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,49
12.67,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,45
12.68,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,49
12.69,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,40
12.70,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,49
12.71,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.72,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,50
12.73,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,50
12.74,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,48
12.75,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,44
12.76,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,47
12.77,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,45
12.78,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,48
12.79,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,44
12.80,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,42
12.81,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,47
12.82,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,47
12.83,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,42
12.84,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,41
12.85,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,43
12.86,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,48
12.87,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,48
12.88,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,48
